site_catid,air_monitor,start_date,year,month,ozone_8hr_ppb,pm25_avg,weekday,monitor_lat,monitor_long,sfc_wx_station,upper_air_station,temp_f_max,temp_f_avg,winddir_mode,windspd_mph_med,wind_calm,precip_in_sum,rh_avg,dewpoint_f_avg,cloud_cover_avg,overcast_height_min
27-017-7417,Fond Du Lac,2015-09-25,2015,9,17,4.2,5,46.713694,-92.511722,COQ,KINL,57.66,55.35916666666667,E,6.135,0.15384615384615385,0,95.41666666666667,54.087916666666665,0.1,200
27-017-7417,Fond Du Lac,2015-09-26,2015,9,22,6.5,6,46.713694,-92.511722,COQ,KINL,64.21,56.495416666666664,E,5.49,0.38461538461538464,0,92.95833333333333,54.454166666666666,0.08,200
27-017-7417,Fond Du Lac,2015-09-26,2015,9,22,6.5,6,46.713694,-92.511722,COQ,KINL,64.16,56.44125,E,5.535,0.38461538461538464,0,93.04166666666667,54.43083333333333,0.08,200
27-017-7417,Fond Du Lac,2015-09-27,2015,9,54,7.8,0,46.713694,-92.511722,COQ,KINL,76.33,64.03458333333333,Calm,4.26,0.23076923076923078,0,73.375,54.39125,0.11,200
27-017-7417,Fond Du Lac,2015-09-27,2015,9,54,7.8,0,46.713694,-92.511722,COQ,KINL,76.38,64.04083333333334,Calm,4.235,0.23076923076923078,0,73.33333333333333,54.33125,0.11,200
27-017-7417,Fond Du Lac,2015-09-28,2015,9,35,7.6,1,46.713694,-92.511722,COQ,KINL,69.62,61.9575,Calm,5.6899999999999995,0.46153846153846156,8e-4,63.5,48.04625,0.14,5e3
27-017-7417,Fond Du Lac,2015-09-28,2015,9,35,7.6,1,46.713694,-92.511722,COQ,KINL,69.66,61.96333333333333,Calm,5.635,0.46153846153846156,8e-4,63.291666666666664,47.95916666666667,0.14,5e3
27-017-7417,Fond Du Lac,2015-09-29,2015,9,28,4.2,2,46.713694,-92.511722,COQ,KINL,57.29,46.2625,Calm,2.605,0.7692307692307693,0,58.875,30.077916666666667,0,4e4
27-017-7417,Fond Du Lac,2015-09-29,2015,9,28,4.2,2,46.713694,-92.511722,COQ,KINL,57.26,46.20916666666667,Calm,2.62,0.7692307692307693,0,58.791666666666664,29.969166666666666,0,4e4
27-017-7417,Fond Du Lac,2015-09-30,2015,9,NA,3.9,3,46.713694,-92.511722,COQ,KINL,60.44,46.14666666666667,Calm,4.859999999999999,0.38461538461538464,0,66.16666666666667,33.84708333333333,0,4e4
27-017-7417,Fond Du Lac,2015-09-30,2015,9,NA,3.9,3,46.713694,-92.511722,COQ,KINL,60.48,46.115,Calm,4.875,0.38461538461538464,0,65.91666666666667,33.745416666666664,0,4e4
27-017-7417,Fond Du Lac,2015-10-01,2015,10,NA,3.5,4,46.713694,-92.511722,COQ,KINL,55.9,48.20291666666667,E,8.025,0.25,0,70.41666666666667,38.50541666666667,0.01,4e4
27-017-7417,Fond Du Lac,2015-10-01,2015,10,NA,3.5,4,46.713694,-92.511722,COQ,KINL,55.8,48.18125,E,7.99,0.25,0,70.29166666666667,38.45166666666667,0.01,4e4
27-017-7417,Fond Du Lac,2015-10-02,2015,10,25,3.8,5,46.713694,-92.511722,COQ,KINL,54.56,46.92208333333333,E,9.975,0.25,0,72.70833333333333,38.13708333333334,0.03,1400
27-017-7417,Fond Du Lac,2015-10-02,2015,10,25,3.8,5,46.713694,-92.511722,COQ,KINL,54.49,46.913333333333334,E,9.99,0.25,0,72.70833333333333,38.099583333333335,0.03,1400
27-017-7417,Fond Du Lac,2015-10-03,2015,10,24,2.4,6,46.713694,-92.511722,COQ,KINL,54.38,46.638333333333335,E,9.809999999999999,0.25,0,71.29166666666667,37.357083333333335,0.07,2100
27-017-7417,Fond Du Lac,2015-10-03,2015,10,24,2.4,6,46.713694,-92.511722,COQ,KINL,54.33,46.615,E,9.79,0.25,0,71.20833333333333,37.309583333333336,0.07,2100
27-017-7417,Fond Du Lac,2015-10-04,2015,10,23,3,0,46.713694,-92.511722,COQ,KINL,54.21,45.32,Calm,4.295,0.5833333333333334,0,76.625,37.964999999999996,0.09,3e3
27-017-7417,Fond Du Lac,2015-10-04,2015,10,23,3,0,46.713694,-92.511722,COQ,KINL,54.18,45.29291666666666,Calm,4.27,0.5833333333333334,0,76.625,37.92041666666667,0.09,3e3
27-017-7417,Fond Du Lac,2015-10-05,2015,10,25,5.7,1,46.713694,-92.511722,COQ,KINL,58.89,51.278333333333336,Calm,3.4850000000000003,0.3333333333333333,0,76.33333333333333,43.7125,0.28,7e3
27-017-7417,Fond Du Lac,2015-10-05,2015,10,25,5.7,1,46.713694,-92.511722,COQ,KINL,58.9,51.26083333333333,Calm,3.4699999999999998,0.4166666666666667,0,76.33333333333333,43.67791666666667,0.28,7e3
27-017-7417,Fond Du Lac,2015-10-06,2015,10,26,5.2,2,46.713694,-92.511722,COQ,KINL,64.05,55.10333333333333,Calm,5.945,0.3333333333333333,0,66.29166666666667,43.35666666666667,0.17,3300
27-017-7417,Fond Du Lac,2015-10-06,2015,10,26,5.2,2,46.713694,-92.511722,COQ,KINL,64.04,55.10541666666667,Calm,5.955,0.3333333333333333,0,66.20833333333333,43.29291666666666,0.17,3300
27-017-7417,Fond Du Lac,2015-10-07,2015,10,28,4.4,3,46.713694,-92.511722,COQ,KINL,55.14,43.99458333333333,Calm,4.24,0.8333333333333334,0.04,73.66666666666667,35.24333333333333,0.03,7e3
27-017-7417,Fond Du Lac,2015-10-07,2015,10,28,4.4,3,46.713694,-92.511722,COQ,KINL,55.11,43.95458333333333,Calm,4.2,0.8333333333333334,0.0401,73.70833333333333,35.17791666666667,0.03,7e3
27-017-7417,Fond Du Lac,2015-10-08,2015,10,22,4.5,4,46.713694,-92.511722,COQ,KINL,53.51,48.81125,NW,7.279999999999999,0.4166666666666667,0.2483,86.95833333333333,45.03208333333333,0.48,100
27-017-7417,Fond Du Lac,2015-10-08,2015,10,22,4.5,4,46.713694,-92.511722,COQ,KINL,53.55,48.77916666666667,NW,7.305,0.4166666666666667,0.2484,87.08333333333333,44.997083333333336,0.48,100
27-017-7417,Fond Du Lac,2015-10-09,2015,10,28,3.7,5,46.713694,-92.511722,COQ,KINL,53.84,45.990833333333335,Calm,5.415,0.25,0,76.625,38.58166666666666,0.12,3400
27-017-7417,Fond Du Lac,2015-10-09,2015,10,28,3.7,5,46.713694,-92.511722,COQ,KINL,53.86,45.943333333333335,Calm,5.4350000000000005,0.25,0,76.58333333333333,38.515,0.12,3400
27-017-7417,Fond Du Lac,2015-10-10,2015,10,35,7.8,6,46.713694,-92.511722,COQ,KINL,66.46,53.834583333333335,SW,9.525,0,0,70.125,43.71666666666667,0,4e4
27-017-7417,Fond Du Lac,2015-10-10,2015,10,35,7.8,6,46.713694,-92.511722,COQ,KINL,66.42,53.812916666666666,SW,9.575,0,0,70.16666666666667,43.63791666666667,0,4e4
27-017-7417,Fond Du Lac,2015-10-11,2015,10,37,9.2,0,46.713694,-92.511722,COQ,KINL,81.83,65.84875,SW,6.6850000000000005,0.16666666666666666,0,64.75,52.056666666666665,0,4e4
27-017-7417,Fond Du Lac,2015-10-11,2015,10,37,9.2,0,46.713694,-92.511722,COQ,KINL,81.84,65.86875,SW,6.720000000000001,0.16666666666666666,0,64.54166666666667,52.01416666666667,0,4e4
27-017-7417,Fond Du Lac,2015-10-12,2015,10,NaN,2.6,1,46.713694,-92.511722,COQ,KINL,65.83,52.307916666666664,W,16,0,0.052000000000000005,71.66666666666667,42.80416666666667,0.24,1300
27-017-7417,Fond Du Lac,2015-10-12,2015,10,NaN,2.6,1,46.713694,-92.511722,COQ,KINL,65.84,52.27291666666667,W,16.015,0,0.0528,71.70833333333333,42.74458333333333,0.24,1300
27-017-7417,Fond Du Lac,2015-10-13,2015,10,NA,3.7,2,46.713694,-92.511722,COQ,KINL,53.52,44.309583333333336,NW,10.645,0,0,73.25,35.845416666666665,0.19,700
27-017-7417,Fond Du Lac,2015-10-13,2015,10,NA,3.7,2,46.713694,-92.511722,COQ,KINL,53.56,44.280833333333334,NW,10.64,0,0,73.25,35.80458333333333,0.19,700
27-017-7417,Fond Du Lac,2015-10-14,2015,10,38,4.5,3,46.713694,-92.511722,COQ,KINL,63.9,49.81666666666666,W,7.1850000000000005,0,0,57.458333333333336,32.8625,0.09,7500
27-017-7417,Fond Du Lac,2015-10-14,2015,10,38,4.5,3,46.713694,-92.511722,COQ,KINL,63.9,49.81666666666667,W,7.215,0,0,57.333333333333336,32.775416666666665,0.09,7500
27-017-7417,Fond Du Lac,2015-10-15,2015,10,32,4.1,4,46.713694,-92.511722,COQ,KINL,53.92,46.38708333333334,NW,11.09,0,0,57.333333333333336,31.8675,0.15,3e3
27-017-7417,Fond Du Lac,2015-10-15,2015,10,32,4.1,4,46.713694,-92.511722,COQ,KINL,53.93,46.36875,NW,11.055,0,0,57.375,31.804166666666667,0.15,3e3
27-017-7417,Fond Du Lac,2015-10-16,2015,10,34,3,5,46.713694,-92.511722,COQ,KINL,39.84,36.01083333333333,NW,10.405,0,0,55.125,21.099583333333335,0.23,4e3
27-017-7417,Fond Du Lac,2015-10-16,2015,10,34,3,5,46.713694,-92.511722,COQ,KINL,39.76,35.95708333333333,NW,10.379999999999999,0,0,55.083333333333336,20.9925,0.23,4e3
27-017-7417,Fond Du Lac,2015-10-17,2015,10,32,3.4,6,46.713694,-92.511722,COQ,KINL,49.74,37.6375,Calm,4.37,0.5833333333333334,0,60.125,23.558333333333334,0.05,6e3
27-017-7417,Fond Du Lac,2015-10-17,2015,10,32,3.4,6,46.713694,-92.511722,COQ,KINL,49.76,37.595416666666665,Calm,4.42,0.5833333333333334,0,60,23.445,0.05,6e3
27-017-7417,Fond Du Lac,2015-10-18,2015,10,37,4.7,0,46.713694,-92.511722,COQ,KINL,57.83,43.07958333333333,Calm,6.88,0.3333333333333333,0,55.375,26.46125,0,4e4
27-017-7417,Fond Du Lac,2015-10-18,2015,10,37,4.7,0,46.713694,-92.511722,COQ,KINL,57.92,43.09166666666667,Calm,6.925,0.3333333333333333,0,55.083333333333336,26.30291666666667,0,4e4
27-017-7417,Fond Du Lac,2015-10-19,2015,10,34,8.8,1,46.713694,-92.511722,COQ,KINL,65.5,53.78041666666667,Calm,5.425,0.5833333333333334,0,54.875,37.40708333333333,0.02,4e4
27-017-7417,Fond Du Lac,2015-10-19,2015,10,34,8.8,1,46.713694,-92.511722,COQ,KINL,65.55,53.766666666666666,Calm,5.43,0.5833333333333334,0,54.75,37.32083333333333,0.02,4e4
27-017-7417,Fond Du Lac,2015-10-20,2015,10,30,4.1,2,46.713694,-92.511722,COQ,KINL,50.99,46.78,E,13.9,0,0,72.79166666666667,38.420833333333334,0.12,1400
27-017-7417,Fond Du Lac,2015-10-20,2015,10,30,4.1,2,46.713694,-92.511722,COQ,KINL,51.1,46.755833333333335,E,13.935,0,0,72.625,38.3675,0.12,1400
27-017-7417,Fond Du Lac,2015-10-21,2015,10,21,5.2,3,46.713694,-92.511722,COQ,KINL,51.83,45.488749999999996,W,8.215,0.25,0.0067,81.125,39.939166666666665,0.16,800
27-017-7417,Fond Du Lac,2015-10-21,2015,10,21,5.2,3,46.713694,-92.511722,COQ,KINL,51.84,45.474583333333335,W,8.17,0.25,0.006200000000000001,81.16666666666667,39.91833333333334,0.16,800
27-017-7417,Fond Du Lac,2015-10-22,2015,10,32,4.8,4,46.713694,-92.511722,COQ,KINL,58.4,45.163333333333334,Calm,5.4399999999999995,0.9166666666666666,0,68.5,34.412083333333335,0,4e4
27-017-7417,Fond Du Lac,2015-10-22,2015,10,32,4.8,4,46.713694,-92.511722,COQ,KINL,58.44,45.18833333333333,Calm,5.45,0.9166666666666666,0,68.375,34.35458333333333,0,4e4
27-017-7417,Fond Du Lac,2015-10-23,2015,10,17,3.9,5,46.713694,-92.511722,COQ,KINL,46.44,44.61083333333333,E,7.859999999999999,0,0.2879,90.41666666666667,41.94875,0.38,200
27-017-7417,Fond Du Lac,2015-10-23,2015,10,17,3.9,5,46.713694,-92.511722,COQ,KINL,46.41,44.59291666666667,E,7.879999999999999,0,0.2866,90.41666666666667,41.9325,0.38,200
27-017-7417,Fond Du Lac,2015-10-24,2015,10,30,3.1,6,46.713694,-92.511722,COQ,KINL,54.91,47.636250000000004,NW,10.535,0,0.0704,73.125,38.58208333333333,0.24,200
27-017-7417,Fond Du Lac,2015-10-24,2015,10,30,3.1,6,46.713694,-92.511722,COQ,KINL,54.92,47.61333333333333,NW,10.58,0,0.0704,73.08333333333333,38.535,0.24,200
27-017-7417,Fond Du Lac,2015-10-25,2015,10,27,4.2,0,46.713694,-92.511722,COQ,KINL,49.9,42.74208333333333,Calm,2.995,0.9166666666666666,0,73.08333333333333,34.22708333333333,0.1,3800
27-017-7417,Fond Du Lac,2015-10-25,2015,10,27,4.2,0,46.713694,-92.511722,COQ,KINL,49.91,42.73083333333334,Calm,3,0.9166666666666666,0,73.04166666666667,34.18833333333333,0.1,3800
27-017-7417,Fond Du Lac,2015-10-26,2015,10,31,4,1,46.713694,-92.511722,COQ,KINL,45.53,43.18625,E,6.545,0.3333333333333333,0.06709999999999999,86.66666666666667,39.41833333333334,0.24,500
27-017-7417,Fond Du Lac,2015-10-26,2015,10,31,4,1,46.713694,-92.511722,COQ,KINL,45.49,43.174166666666665,E,6.465,0.3333333333333333,0.0673,86.66666666666667,39.403333333333336,0.24,500
27-017-7417,Fond Du Lac,2015-10-27,2015,10,28,7,2,46.713694,-92.511722,COQ,KINL,50.66,46.128750000000004,E,7.6899999999999995,0,0.0373,86.91666666666667,42.30791666666667,0.17,300
27-017-7417,Fond Du Lac,2015-10-27,2015,10,28,7,2,46.713694,-92.511722,COQ,KINL,50.59,46.07125,E,7.6850000000000005,0,0.0369,86.875,42.290416666666665,0.17,300
27-017-7417,Fond Du Lac,2015-10-28,2015,10,28,3.2,3,46.713694,-92.511722,COQ,KINL,46.71,41.530833333333334,W,7.945,0.4166666666666667,0.2153,89.20833333333333,38.54708333333333,0.53,500
27-017-7417,Fond Du Lac,2015-10-28,2015,10,28,3.2,3,46.713694,-92.511722,COQ,KINL,46.66,41.5075,W,7.955,0.4166666666666667,0.2152,89.25,38.524166666666666,0.53,500
27-017-7417,Fond Du Lac,2015-10-29,2015,10,21,2.9,4,46.713694,-92.511722,COQ,KINL,46.19,41.079166666666666,NW,11.52,0,0.0197,86.54166666666667,37.32458333333334,0.51,700
27-017-7417,Fond Du Lac,2015-10-29,2015,10,21,2.9,4,46.713694,-92.511722,COQ,KINL,46.18,41.04083333333333,NW,11.575,0,0.0197,86.58333333333333,37.303333333333335,0.51,700
27-017-7417,Fond Du Lac,2015-10-30,2015,10,20,4.5,5,46.713694,-92.511722,COQ,KINL,46.28,42.28958333333333,S,8.265,0.08333333333333333,8e-4,81.125,36.8,0.44,1300
27-017-7417,Fond Du Lac,2015-10-30,2015,10,20,4.5,5,46.713694,-92.511722,COQ,KINL,46.25,42.2575,S,8.245000000000001,0.08333333333333333,0,81.125,36.775416666666665,0.44,1300
27-017-7417,Fond Du Lac,2015-10-31,2015,10,NaN,3.7,6,46.713694,-92.511722,COQ,KINL,46.14,44.67875,S,7.66,0.08333333333333333,0.0527,90.25,41.95708333333333,0.58,400
27-017-7417,Fond Du Lac,2015-10-31,2015,10,NaN,3.7,6,46.713694,-92.511722,COQ,KINL,46.13,44.660833333333336,S,7.605,0.08333333333333333,0.051000000000000004,90.25,41.93625,0.59,400
27-017-7417,Fond Du Lac,2015-10-31,2015,11,18,NaN,6,46.713694,-92.511722,COQ,KINL,46.14,44.67875,S,7.66,0.08333333333333333,0.0527,90.25,41.95708333333333,0.58,400
27-017-7417,Fond Du Lac,2015-10-31,2015,11,18,NaN,6,46.713694,-92.511722,COQ,KINL,46.13,44.660833333333336,S,7.605,0.08333333333333333,0.051000000000000004,90.25,41.93625,0.59,400
27-017-7417,Fond Du Lac,2015-11-01,2015,11,23,1.7,0,46.713694,-92.511722,COQ,KINL,51.63,46.1796,W,7.41,0.2727272727272727,0,79.48,40.047200000000004,0.31,1300
27-017-7417,Fond Du Lac,2015-11-01,2015,11,23,1.7,0,46.713694,-92.511722,COQ,KINL,51.66,46.1732,W,7.38,0.2727272727272727,0,79.44,40.0124,0.31,1300
27-017-7417,Fond Du Lac,2015-11-02,2015,11,24,4.7,1,46.713694,-92.511722,COQ,KINL,61.99,46.89791666666667,Calm,2.5300000000000002,0.9090909090909091,0,80.33333333333333,40.302083333333336,0.07,9e3
27-017-7417,Fond Du Lac,2015-11-02,2015,11,24,4.7,1,46.713694,-92.511722,COQ,KINL,62.07,46.931666666666665,Calm,2.58,0.9090909090909091,0,80.08333333333333,40.266666666666666,0.07,9e3
27-017-7417,Fond Du Lac,2015-11-03,2015,11,20,5.8,2,46.713694,-92.511722,COQ,KINL,55.1,46.61416666666667,E,8.785,0.18181818181818182,0,84.83333333333333,42.135416666666664,0.06,100
27-017-7417,Fond Du Lac,2015-11-03,2015,11,20,5.8,2,46.713694,-92.511722,COQ,KINL,55.08,46.57333333333333,E,8.73,0.18181818181818182,0,84.79166666666667,42.08291666666667,0.06,100
27-017-7417,Fond Du Lac,2015-11-04,2015,11,20,7.5,3,46.713694,-92.511722,COQ,KINL,53.89,48.68875,E,5.215,0.36363636363636365,0,95.79166666666667,47.54541666666667,0.09,100
27-017-7417,Fond Du Lac,2015-11-04,2015,11,20,7.5,3,46.713694,-92.511722,COQ,KINL,53.88,48.628750000000004,E,5.2,0.36363636363636365,0,95.91666666666667,47.50083333333333,0.09,100
27-017-7417,Fond Du Lac,2015-11-05,2015,11,NA,8.5,4,46.713694,-92.511722,COQ,KINL,62.07,53.39625,S,13.475,0,0.11270000000000001,84.70833333333333,48.87125,0.5,800
27-017-7417,Fond Du Lac,2015-11-05,2015,11,NA,8.5,4,46.713694,-92.511722,COQ,KINL,62.17,53.397083333333335,S,13.44,0,0.114,84.75,48.8725,0.5,800
27-017-7417,Fond Du Lac,2015-11-06,2015,11,28,3.1,5,46.713694,-92.511722,COQ,KINL,39.79,37.90083333333333,W,10.260000000000002,0,0,75.91666666666667,30.84875,0.32,1100
27-017-7417,Fond Du Lac,2015-11-06,2015,11,28,3.1,5,46.713694,-92.511722,COQ,KINL,39.72,37.85625,W,10.245000000000001,0,0,75.95833333333333,30.79375,0.32,1100
27-017-7417,Fond Du Lac,2015-11-07,2015,11,29,5.8,6,46.713694,-92.511722,COQ,KINL,43.25,37.12166666666667,W,9.344999999999999,0.09090909090909091,0,63.041666666666664,25.22833333333333,0.16,2900
27-017-7417,Fond Du Lac,2015-11-07,2015,11,29,5.8,6,46.713694,-92.511722,COQ,KINL,43.22,37.108333333333334,W,9.33,0.09090909090909091,0,62.875,25.157916666666665,0.17,2900
27-017-7417,Fond Du Lac,2015-11-08,2015,11,34,6.4,0,46.713694,-92.511722,COQ,KINL,58.98,45.70375,SW,10.885,0,0,56.541666666666664,30.2825,0,4e4
27-017-7417,Fond Du Lac,2015-11-08,2015,11,34,6.4,0,46.713694,-92.511722,COQ,KINL,58.98,45.69583333333333,SW,10.895,0,0,56.333333333333336,30.2075,0,4e4
27-017-7417,Fond Du Lac,2015-11-09,2015,11,33,6.7,1,46.713694,-92.511722,COQ,KINL,59.15,48.263333333333335,S,8.004999999999999,0.18181818181818182,0,58.25,33.93833333333333,0,4e4
27-017-7417,Fond Du Lac,2015-11-09,2015,11,33,6.7,1,46.713694,-92.511722,COQ,KINL,59.14,48.26583333333333,S,8.01,0.18181818181818182,0,58.125,33.8775,0,4e4
27-017-7417,Fond Du Lac,2015-11-10,2015,11,42,6.7,2,46.713694,-92.511722,COQ,KINL,57,47.63791666666667,S,5.3,0.18181818181818182,0,55.958333333333336,31.730416666666667,0.12,5e3
27-017-7417,Fond Du Lac,2015-11-10,2015,11,42,6.7,2,46.713694,-92.511722,COQ,KINL,57,47.659166666666664,S,5.265000000000001,0.18181818181818182,0,55.625,31.62625,0.12,5e3
27-017-7417,Fond Du Lac,2015-11-11,2015,11,33,NaN,3,46.713694,-92.511722,COQ,KINL,53.11,46.75541666666667,Calm,5.41,0.5454545454545454,0.005,63.5,34.95458333333333,0.22,2400
27-017-7417,Fond Du Lac,2015-11-11,2015,11,33,NaN,3,46.713694,-92.511722,COQ,KINL,53.19,46.77625,Calm,5.46,0.5454545454545454,0.0045000000000000005,63.208333333333336,34.87708333333333,0.22,2400
27-017-7417,Fond Du Lac,2015-11-12,2015,11,23,NaN,4,46.713694,-92.511722,COQ,KINL,44.91,37.91291666666667,W,13.89,0,0.18109999999999998,85.83333333333333,34.02291666666667,0.66,600
27-017-7417,Fond Du Lac,2015-11-12,2015,11,23,NaN,4,46.713694,-92.511722,COQ,KINL,44.92,37.89875,W,13.91,0,0.1822,85.91666666666667,34.002916666666664,0.66,600
27-017-7417,Fond Du Lac,2015-11-13,2015,11,32,3.5,5,46.713694,-92.511722,COQ,KINL,38.89,33.01708333333333,NW,12.73,0.09090909090909091,0,69.625,23.912916666666668,0.21,2500
27-017-7417,Fond Du Lac,2015-11-13,2015,11,32,3.5,5,46.713694,-92.511722,COQ,KINL,38.89,33.00791666666667,NW,12.805,0.09090909090909091,0,69.54166666666667,23.873333333333335,0.21,2500
27-017-7417,Fond Du Lac,2015-11-14,2015,11,23,5.8,6,46.713694,-92.511722,COQ,KINL,50.18,38.0225,S,6.33,0.18181818181818182,0,65.375,27.076666666666668,0,4e4
27-017-7417,Fond Du Lac,2015-11-14,2015,11,23,5.8,6,46.713694,-92.511722,COQ,KINL,50.15,38.031666666666666,S,6.355,0.18181818181818182,0,65.29166666666667,27.02375,0,4e4
27-017-7417,Fond Du Lac,2015-11-15,2015,11,21,7.8,0,46.713694,-92.511722,COQ,KINL,49.01,39.495,E,5.529999999999999,0.09090909090909091,0,85.95833333333333,35.44375,0.04,200
27-017-7417,Fond Du Lac,2015-11-15,2015,11,21,7.8,0,46.713694,-92.511722,COQ,KINL,48.9,39.46083333333333,E,5.535,0.09090909090909091,0,85.95833333333333,35.432916666666664,0.04,200
27-017-7417,Fond Du Lac,2015-11-16,2015,11,24,6.9,1,46.713694,-92.511722,COQ,KINL,47.89,45.278333333333336,E,7.65,0,0.3322,93.625,43.54625,0.56,200
27-017-7417,Fond Du Lac,2015-11-16,2015,11,24,6.9,1,46.713694,-92.511722,COQ,KINL,47.9,45.26166666666667,E,7.640000000000001,0,0.3338,93.70833333333333,43.54333333333334,0.56,200
27-017-7417,Fond Du Lac,2015-11-17,2015,11,18,4.3,2,46.713694,-92.511722,COQ,KINL,48.42,47.25833333333333,E,6.955,0,0.375,94.83333333333333,45.84375,1,200
27-017-7417,Fond Du Lac,2015-11-17,2015,11,18,4.3,2,46.713694,-92.511722,COQ,KINL,48.37,47.239583333333336,E,6.965,0,0.3751,94.79166666666667,45.82791666666667,1,200
27-017-7417,Fond Du Lac,2015-11-18,2015,11,31,3.2,3,46.713694,-92.511722,COQ,KINL,55.49,48.632083333333334,E,10.385,0,0.3354,86.16666666666667,44.377916666666664,0.31,200
27-017-7417,Fond Du Lac,2015-11-18,2015,11,31,3.2,3,46.713694,-92.511722,COQ,KINL,55.45,48.62375,E,10.305,0,0.3349,86.125,44.35,0.32,200
27-017-7417,Fond Du Lac,2015-11-19,2015,11,29,4.6,4,46.713694,-92.511722,COQ,KINL,38.95,28.039166666666667,W,16.55,0,0.0271,72.66666666666667,20.295833333333334,0.59,600
27-017-7417,Fond Du Lac,2015-11-19,2015,11,29,4.6,4,46.713694,-92.511722,COQ,KINL,38.96,28.00958333333333,W,16.5,0,0.0275,72.58333333333333,20.2725,0.59,600
27-017-7417,Fond Du Lac,2015-11-20,2015,11,NA,3,5,46.713694,-92.511722,COQ,KINL,28.5,23.095416666666665,W,10.899999999999999,0,0,62.291666666666664,11.805,0.11,2e3
27-017-7417,Fond Du Lac,2015-11-20,2015,11,NA,3,5,46.713694,-92.511722,COQ,KINL,28.51,23.061666666666667,W,10.86,0,0,62.25,11.752083333333333,0.1,2e3
27-017-7417,Fond Du Lac,2015-11-21,2015,11,29,1.9,6,46.713694,-92.511722,COQ,KINL,23.26,15.79875,Calm,5.555,0.18181818181818182,0,74.95833333333333,8.85875,0.14,2200
27-017-7417,Fond Du Lac,2015-11-21,2015,11,29,1.9,6,46.713694,-92.511722,COQ,KINL,23.23,15.71625,Calm,5.505,0.18181818181818182,0,75,8.808333333333334,0.14,2200
27-017-7417,Fond Du Lac,2015-11-22,2015,11,16,7,0,46.713694,-92.511722,COQ,KINL,27.15,19.299583333333334,S,5.275,0.09090909090909091,0,84.45833333333333,15.275833333333333,0.18,900
27-017-7417,Fond Du Lac,2015-11-22,2015,11,16,7,0,46.713694,-92.511722,COQ,KINL,27.13,19.270416666666666,S,5.245,0.09090909090909091,0,84.54166666666667,15.269583333333333,0.18,900
27-017-7417,Fond Du Lac,2015-11-23,2015,11,22,5.6,1,46.713694,-92.511722,COQ,KINL,36.39,31.534166666666668,Calm,5.765,0.18181818181818182,0,83.20833333333333,26.953333333333333,0.25,1200
27-017-7417,Fond Du Lac,2015-11-23,2015,11,22,5.6,1,46.713694,-92.511722,COQ,KINL,36.35,31.522916666666667,Calm,5.77,0.18181818181818182,0,83.25,26.942916666666665,0.25,1200
27-017-7417,Fond Du Lac,2015-11-24,2015,11,27,5.4,2,46.713694,-92.511722,COQ,KINL,37.6,32.392916666666665,Calm,6.84,0.2727272727272727,0,77.66666666666667,25.79,0.09,4e3
27-017-7417,Fond Du Lac,2015-11-24,2015,11,27,5.4,2,46.713694,-92.511722,COQ,KINL,37.54,32.39125,Calm,6.815,0.2727272727272727,0,77.70833333333333,25.788333333333334,0.09,4e3
27-017-7417,Fond Du Lac,2015-11-25,2015,11,20,11.9,3,46.713694,-92.511722,COQ,KINL,42.88,36.8125,NW,5.9399999999999995,0.18181818181818182,0,77.20833333333333,30.273333333333333,0.27,900
27-017-7417,Fond Du Lac,2015-11-25,2015,11,20,11.9,3,46.713694,-92.511722,COQ,KINL,42.89,36.7925,NW,5.955,0.18181818181818182,0,77.08333333333333,30.235,0.27,900
27-017-7417,Fond Du Lac,2015-11-26,2015,11,23,5.3,4,46.713694,-92.511722,COQ,KINL,34.13,26.83875,NW,11.91,0,0,78.91666666666667,21.172916666666666,0.39,800
27-017-7417,Fond Du Lac,2015-11-26,2015,11,23,5.3,4,46.713694,-92.511722,COQ,KINL,34.12,26.801666666666666,NW,12.015,0,0,79.04166666666667,21.146666666666665,0.39,800
27-017-7417,Fond Du Lac,2015-11-27,2015,11,26,4.6,5,46.713694,-92.511722,COQ,KINL,25.19,16.935,Calm,5.805,0.36363636363636365,0,72.33333333333333,9.25625,0.05,1300
27-017-7417,Fond Du Lac,2015-11-27,2015,11,26,4.6,5,46.713694,-92.511722,COQ,KINL,25.17,16.89875,Calm,5.824999999999999,0.36363636363636365,0,72.5,9.219166666666666,0.05,1300
27-017-7417,Fond Du Lac,2015-11-28,2015,11,28,5.5,6,46.713694,-92.511722,COQ,KINL,36.53,23.34875,SW,6.53,0,0,64.91666666666667,12.463333333333333,0,4e4
27-017-7417,Fond Du Lac,2015-11-28,2015,11,28,5.5,6,46.713694,-92.511722,COQ,KINL,36.58,23.392916666666668,SW,6.58,0,0,64.79166666666667,12.43125,0,4e4
27-017-7417,Fond Du Lac,2015-11-29,2015,11,23,8,0,46.713694,-92.511722,COQ,KINL,34,23.434583333333332,Calm,2.39,1,0,73.54166666666667,15.708333333333334,0.05,5e3
27-017-7417,Fond Du Lac,2015-11-29,2015,11,23,8,0,46.713694,-92.511722,COQ,KINL,34,23.429166666666667,Calm,2.4050000000000002,1,0,73.41666666666667,15.665416666666665,0.05,5e3
