site_catid,air_monitor,start_date,year,month,ozone_8hr_ppb,pm25_avg,weekday,monitor_lat,monitor_long,sfc_wx_station,upper_air_station,temp_f_max,temp_f_avg,winddir_mode,windspd_mph_med,wind_calm,precip_in_sum,rh_avg,dewpoint_f_avg,cloud_cover_avg,overcast_height_min
27-017-7416,Fond Du Lac,2014-09-29,2014,9,27,NaN,1,46.70527,-92.52377,COQ,KINL,53.91,46.557916666666664,E,8.25,0,0.0918,87,42.834583333333335,0.59,500
27-017-7416,Fond Du Lac,2014-09-30,2014,9,31,NaN,2,46.70527,-92.52377,COQ,KINL,49.17,44.94541666666667,E,9.96,0,0,83.91666666666667,40.348333333333336,0.3,500
27-017-7416,Fond Du Lac,2014-09-30,2014,9,31,NaN,2,46.70527,-92.52377,COQ,KINL,49.04,44.90625,E,9.975,0,0,83.95833333333333,40.32208333333333,0.3,500
27-017-7416,Fond Du Lac,2014-10-01,2014,10,14,NaN,3,46.70527,-92.52377,COQ,KINL,52.19,48.54,SE,6.17,0.25,0.2897,91.95833333333333,46.30416666666667,0.54,100
27-017-7416,Fond Du Lac,2014-10-01,2014,10,14,NaN,3,46.70527,-92.52377,COQ,KINL,52.17,48.50416666666667,SE,6.154999999999999,0.25,0.2934,91.95833333333333,46.280833333333334,0.54,100
27-017-7416,Fond Du Lac,2014-10-02,2014,10,15,NaN,4,46.70527,-92.52377,COQ,KINL,56.75,53.39666666666667,Calm,3.19,0.75,0.09910000000000001,94.125,51.73,0.33,100
27-017-7416,Fond Du Lac,2014-10-02,2014,10,15,NaN,4,46.70527,-92.52377,COQ,KINL,56.78,53.39041666666667,Calm,3.1799999999999997,0.75,0.0993,94.16666666666667,51.73583333333333,0.33,100
27-017-7416,Fond Du Lac,2014-10-03,2014,10,14,NaN,5,46.70527,-92.52377,COQ,KINL,49.97,41.13041666666667,W,13.27,0,0.2098,91.70833333333333,38.90375,0.35,100
27-017-7416,Fond Du Lac,2014-10-03,2014,10,14,NaN,5,46.70527,-92.52377,COQ,KINL,49.98,41.08833333333333,W,13.254999999999999,0,0.2128,91.70833333333333,38.88125,0.35,100
27-017-7416,Fond Du Lac,2014-10-04,2014,10,25,NaN,6,46.70527,-92.52377,COQ,KINL,44.83,40.108333333333334,NW,15.09,0,0.0019,73.625,32.069583333333334,0.36,800
27-017-7416,Fond Du Lac,2014-10-04,2014,10,25,NaN,6,46.70527,-92.52377,COQ,KINL,44.85,40.08125,NW,15.135,0,0.0017000000000000001,73.41666666666667,32.01541666666667,0.36,800
27-017-7416,Fond Du Lac,2014-10-05,2014,10,30,NaN,0,46.70527,-92.52377,COQ,KINL,48.2,40.301249999999996,W,8.825,0,0,60.833333333333336,27.365833333333335,0.34,2500
27-017-7416,Fond Du Lac,2014-10-05,2014,10,30,NaN,0,46.70527,-92.52377,COQ,KINL,48.19,40.27791666666667,W,8.85,0,0,60.75,27.307083333333335,0.34,2500
27-017-7416,Fond Du Lac,2014-10-06,2014,10,35,NaN,1,46.70527,-92.52377,COQ,KINL,53.99,43.638333333333335,SW,7.95,0,0,56.416666666666664,28.339166666666667,0.19,6e3
27-017-7416,Fond Du Lac,2014-10-06,2014,10,35,NaN,1,46.70527,-92.52377,COQ,KINL,53.99,43.608333333333334,SW,7.965,0,0,56.125,28.24625,0.19,6e3
27-017-7416,Fond Du Lac,2014-10-07,2014,10,30,NaN,2,46.70527,-92.52377,COQ,KINL,48.31,41.572916666666664,W,9.895,0.08333333333333333,0,60.666666666666664,28.605833333333333,0.23,4200
27-017-7416,Fond Du Lac,2014-10-07,2014,10,30,NaN,2,46.70527,-92.52377,COQ,KINL,48.28,41.54333333333334,W,9.91,0.08333333333333333,0,60.541666666666664,28.52375,0.23,4200
27-017-7416,Fond Du Lac,2014-10-08,2014,10,27,NaN,3,46.70527,-92.52377,COQ,KINL,49.91,41.434583333333336,W,9.114999999999998,0,0,57.916666666666664,27.170833333333334,0.13,3100
27-017-7416,Fond Du Lac,2014-10-08,2014,10,27,NaN,3,46.70527,-92.52377,COQ,KINL,49.92,41.42541666666667,W,9.11,0,0,57.75,27.1025,0.13,3100
27-017-7416,Fond Du Lac,2014-10-09,2014,10,27,NaN,4,46.70527,-92.52377,COQ,KINL,48.42,39.14208333333333,NW,7.655,0,0,72.08333333333333,30.4875,0.1,1300
27-017-7416,Fond Du Lac,2014-10-09,2014,10,27,NaN,4,46.70527,-92.52377,COQ,KINL,48.38,39.09916666666667,NW,7.6850000000000005,0,0,72.08333333333333,30.43375,0.1,1300
27-017-7416,Fond Du Lac,2014-10-10,2014,10,27,NaN,5,46.70527,-92.52377,COQ,KINL,46.19,37.156666666666666,Calm,5.135,0.4166666666666667,0,76.54166666666667,29.807916666666667,0.13,2900
27-017-7416,Fond Du Lac,2014-10-10,2014,10,27,NaN,5,46.70527,-92.52377,COQ,KINL,46.17,37.10958333333333,Calm,5.17,0.4166666666666667,0,76.58333333333333,29.774166666666666,0.13,2900
27-017-7416,Fond Du Lac,2014-10-11,2014,10,37,NaN,6,46.70527,-92.52377,COQ,KINL,55.22,40.505,Calm,5.225,0.3333333333333333,0,65.41666666666667,28.149166666666666,0,4e4
27-017-7416,Fond Du Lac,2014-10-11,2014,10,37,NaN,6,46.70527,-92.52377,COQ,KINL,55.2,40.47958333333333,Calm,5.205,0.3333333333333333,0,65.33333333333333,28.082083333333333,0,4e4
27-017-7416,Fond Du Lac,2014-10-12,2014,10,47,NaN,0,46.70527,-92.52377,COQ,KINL,60.98,47.6325,S,7.220000000000001,0,0,59.875,33.15125,0.02,11e3
27-017-7416,Fond Du Lac,2014-10-12,2014,10,47,NaN,0,46.70527,-92.52377,COQ,KINL,60.99,47.614583333333336,S,7.215,0,0,59.791666666666664,33.086666666666666,0.02,11e3
27-017-7416,Fond Du Lac,2014-10-13,2014,10,23,NaN,1,46.70527,-92.52377,COQ,KINL,51.48,48.249583333333334,Calm,3.6500000000000004,0.75,0.0655,85.875,44.14083333333333,0.38,200
27-017-7416,Fond Du Lac,2014-10-13,2014,10,23,NaN,1,46.70527,-92.52377,COQ,KINL,51.52,48.22291666666667,Calm,3.645,0.75,0.0659,85.83333333333333,44.10125,0.38,200
27-017-7416,Fond Du Lac,2014-10-14,2014,10,36,NaN,2,46.70527,-92.52377,COQ,KINL,62.2,50.44166666666667,N,8.015,0.08333333333333333,0,73.16666666666667,40.674166666666665,0.04,600
27-017-7416,Fond Du Lac,2014-10-14,2014,10,36,NaN,2,46.70527,-92.52377,COQ,KINL,62.26,50.44583333333333,N,8.045,0.08333333333333333,0,73.125,40.61708333333333,0.04,600
27-017-7416,Fond Du Lac,2014-10-15,2014,10,33,NaN,3,46.70527,-92.52377,COQ,KINL,57.4,44.53875,Calm,4.4,0.4166666666666667,0,73.625,35.653333333333336,0,4e4
27-017-7416,Fond Du Lac,2014-10-15,2014,10,33,NaN,3,46.70527,-92.52377,COQ,KINL,57.35,44.52791666666667,Calm,4.46,0.4166666666666667,0,73.625,35.598333333333336,0,4e4
27-017-7416,Fond Du Lac,2014-10-17,2014,10,23,NaN,5,46.70527,-92.52377,COQ,KINL,51.51,47.16583333333333,N,9.985,0,0.1694,82.45833333333333,41.895,0.48,400
27-017-7416,Fond Du Lac,2014-10-17,2014,10,23,NaN,5,46.70527,-92.52377,COQ,KINL,51.56,47.13291666666667,N,9.985,0,0.1723,82.625,41.886250000000004,0.48,400
27-017-7416,Fond Du Lac,2014-10-18,2014,10,27,NaN,6,46.70527,-92.52377,COQ,KINL,48.17,39.98083333333334,Calm,4.605,0.75,0,67.5,29.648333333333333,0.13,1900
27-017-7416,Fond Du Lac,2014-10-18,2014,10,27,NaN,6,46.70527,-92.52377,COQ,KINL,48.14,39.94416666666667,Calm,4.665,0.75,0,67.54166666666667,29.604583333333334,0.13,1900
27-017-7416,Fond Du Lac,2014-10-19,2014,10,35,NaN,0,46.70527,-92.52377,COQ,KINL,62.91,47.84708333333333,SW,7.655,0.08333333333333333,0,69.45833333333333,37.475,0.1,8500
27-017-7416,Fond Du Lac,2014-10-19,2014,10,35,NaN,0,46.70527,-92.52377,COQ,KINL,62.91,47.82083333333333,SW,7.6850000000000005,0.08333333333333333,0,69.41666666666667,37.45583333333333,0.1,8500
27-017-7416,Fond Du Lac,2014-10-21,2014,10,24,NaN,2,46.70527,-92.52377,COQ,KINL,48.4,43.28375,E,7.575,0,0,75.95833333333333,36.056666666666665,0.12,1300
27-017-7416,Fond Du Lac,2014-10-21,2014,10,24,NaN,2,46.70527,-92.52377,COQ,KINL,48.34,43.27916666666667,E,7.57,0,0,75.91666666666667,36.05833333333333,0.12,1300
27-017-7416,Fond Du Lac,2014-10-22,2014,10,29,NaN,3,46.70527,-92.52377,COQ,KINL,55.5,45.96083333333333,SE,5.915,0.16666666666666666,0.063,71.83333333333333,36.622083333333336,0.1,3500
27-017-7416,Fond Du Lac,2014-10-22,2014,10,29,NaN,3,46.70527,-92.52377,COQ,KINL,55.46,45.91291666666667,SE,5.92,0.16666666666666666,0.06470000000000001,71.79166666666667,36.57666666666667,0.1,3500
27-017-7416,Fond Du Lac,2014-10-23,2014,10,19,NaN,4,46.70527,-92.52377,COQ,KINL,57.5,50.86875,Calm,5.665,0.3333333333333333,0.022699999999999998,82.16666666666667,45.27791666666667,0.19,200
27-017-7416,Fond Du Lac,2014-10-23,2014,10,19,NaN,4,46.70527,-92.52377,COQ,KINL,57.44,50.85958333333333,Calm,5.655,0.3333333333333333,0.0226,82,45.255833333333335,0.19,200
27-017-7416,Fond Du Lac,2014-10-24,2014,10,34,NaN,5,46.70527,-92.52377,COQ,KINL,68.08,54.818333333333335,S,7.52,0.08333333333333333,0,75.70833333333333,46.492916666666666,0.04,200
27-017-7416,Fond Du Lac,2014-10-24,2014,10,34,NaN,5,46.70527,-92.52377,COQ,KINL,68.08,54.82125,S,7.574999999999999,0.08333333333333333,0,75.75,46.51541666666667,0.03,200
27-017-7416,Fond Du Lac,2014-10-25,2014,10,35,NaN,6,46.70527,-92.52377,COQ,KINL,59.06,51.63875,W,11.51,0,0,40.875,27.7125,0,4e4
27-017-7416,Fond Du Lac,2014-10-25,2014,10,35,NaN,6,46.70527,-92.52377,COQ,KINL,59.06,51.615833333333335,W,11.475,0,0,40.833333333333336,27.639583333333334,0,4e4
27-017-7416,Fond Du Lac,2014-10-26,2014,10,35,NaN,0,46.70527,-92.52377,COQ,KINL,59.98,45.787083333333335,E,5.890000000000001,0.5833333333333334,0,53,28.195416666666667,0.02,4700
27-017-7416,Fond Du Lac,2014-10-26,2014,10,35,NaN,0,46.70527,-92.52377,COQ,KINL,60.06,45.79,E,5.9,0.5833333333333334,0,52.75,28.120416666666667,0.02,4700
27-017-7416,Fond Du Lac,2014-10-27,2014,10,24,NaN,1,46.70527,-92.52377,COQ,KINL,52.17,46.36333333333333,Calm,5.215,0.4166666666666667,0.0201,76.58333333333333,39.29875,0.09,900
27-017-7416,Fond Du Lac,2014-10-27,2014,10,24,NaN,1,46.70527,-92.52377,COQ,KINL,52.14,46.3275,Calm,5.23,0.4166666666666667,0.02,76.66666666666667,39.28,0.08,900
27-017-7416,Fond Du Lac,2014-10-28,2014,10,14,NaN,2,46.70527,-92.52377,COQ,KINL,45.03,40.97875,W,13.465,0,0.0251,85.20833333333333,36.82083333333333,0.44,400
27-017-7416,Fond Du Lac,2014-10-28,2014,10,14,NaN,2,46.70527,-92.52377,COQ,KINL,45.04,40.96458333333334,W,13.525,0,0.0239,85.20833333333333,36.819583333333334,0.44,400
27-017-7416,Fond Du Lac,2014-10-29,2014,10,17,NaN,3,46.70527,-92.52377,COQ,KINL,41.13,37.52791666666667,NW,7.33,0,0,82.41666666666667,32.611666666666665,0.42,700
27-017-7416,Fond Du Lac,2014-10-29,2014,10,17,NaN,3,46.70527,-92.52377,COQ,KINL,41.12,37.492916666666666,NW,7.395,0,0,82.45833333333333,32.595,0.42,700
27-017-7416,Fond Du Lac,2014-10-30,2014,10,29,NaN,4,46.70527,-92.52377,COQ,KINL,41.31,35.89083333333333,NW,9.005,0.3333333333333333,0,76.75,29.095416666666665,0.33,1500
27-017-7416,Fond Du Lac,2014-10-30,2014,10,29,NaN,4,46.70527,-92.52377,COQ,KINL,41.29,35.8525,NW,9.004999999999999,0.3333333333333333,0,76.70833333333333,29.04875,0.34,1500
27-017-7416,Fond Du Lac,2014-10-31,2014,10,32,NaN,5,46.70527,-92.52377,COQ,KINL,37.29,29.787083333333335,N,7.175000000000001,0.25,0,59,16.565833333333334,0.09,2900
27-017-7416,Fond Du Lac,2014-10-31,2014,10,32,NaN,5,46.70527,-92.52377,COQ,KINL,37.26,29.752916666666668,N,7.165,0.25,0,59,16.487083333333334,0.08,2900
27-017-7416,Fond Du Lac,2014-11-01,2014,11,31,NaN,6,46.70527,-92.52377,COQ,KINL,37.9,30.040833333333335,S,5.74,0,0,59.666666666666664,17.016666666666666,0,4e4
27-017-7416,Fond Du Lac,2014-11-01,2014,11,31,NaN,6,46.70527,-92.52377,COQ,KINL,37.82,30.028333333333332,S,5.7,0,0,59.666666666666664,16.945833333333333,0,4e4
27-017-7416,Fond Du Lac,2014-11-02,2014,11,34,NaN,0,46.70527,-92.52377,COQ,KINL,52.15,40.1024,S,5.44,0.18181818181818182,0,51.56,22.842,0,4e4
27-017-7416,Fond Du Lac,2014-11-02,2014,11,34,NaN,0,46.70527,-92.52377,COQ,KINL,52.13,40.09,S,5.39,0.18181818181818182,0,51.4,22.732,0,4e4
27-017-7416,Fond Du Lac,2014-11-03,2014,11,22,NaN,1,46.70527,-92.52377,COQ,KINL,47.95,42.4425,Calm,4.915,0.2727272727272727,0.0065,70.25,33.36708333333333,0.11,2300
27-017-7416,Fond Du Lac,2014-11-03,2014,11,22,NaN,1,46.70527,-92.52377,COQ,KINL,47.96,42.42041666666667,Calm,4.925000000000001,0.2727272727272727,0.0058000000000000005,70.16666666666667,33.314166666666665,0.11,2300
27-017-7416,Fond Du Lac,2014-11-04,2014,11,25,NaN,2,46.70527,-92.52377,COQ,KINL,42.97,38.495416666666664,W,10.415,0,0.0013,73.25,30.435833333333335,0.68,1200
27-017-7416,Fond Du Lac,2014-11-04,2014,11,25,NaN,2,46.70527,-92.52377,COQ,KINL,42.98,38.444583333333334,W,10.43,0,0.0012,73.20833333333333,30.38875,0.68,1200
27-017-7416,Fond Du Lac,2014-11-05,2014,11,22,NaN,3,46.70527,-92.52377,COQ,KINL,37.21,35.30708333333333,Calm,4.4,1,0.0082,67.375,25.45,0.23,2700
27-017-7416,Fond Du Lac,2014-11-05,2014,11,22,NaN,3,46.70527,-92.52377,COQ,KINL,37.19,35.30291666666667,Calm,4.415,1,0.0066,67.25,25.38,0.23,2700
27-017-7416,Fond Du Lac,2014-11-06,2014,11,34,NaN,4,46.70527,-92.52377,COQ,KINL,42.49,36.15958333333333,NW,6.96,0,8e-4,66.54166666666667,25.86,0.26,2700
27-017-7416,Fond Du Lac,2014-11-06,2014,11,34,NaN,4,46.70527,-92.52377,COQ,KINL,42.55,36.17916666666667,NW,7,0,0,66.33333333333333,25.787916666666668,0.26,2700
27-017-7416,Fond Du Lac,2014-11-07,2014,11,21,NaN,5,46.70527,-92.52377,COQ,KINL,38.71,33.04958333333333,S,8.09,0.09090909090909091,0.0657,91.41666666666667,30.755416666666665,0.29,100
27-017-7416,Fond Du Lac,2014-11-07,2014,11,21,NaN,5,46.70527,-92.52377,COQ,KINL,38.74,33.01208333333334,S,8.085,0.09090909090909091,0.0646,91.45833333333333,30.740833333333335,0.29,100
27-017-7416,Fond Du Lac,2014-11-08,2014,11,30,NaN,6,46.70527,-92.52377,COQ,KINL,36.52,33.65416666666667,W,14.485,0,0,65.45833333333333,22.81875,0.22,1400
27-017-7416,Fond Du Lac,2014-11-08,2014,11,30,NaN,6,46.70527,-92.52377,COQ,KINL,36.47,33.61708333333333,W,14.45,0,0,65.45833333333333,22.78125,0.22,1400
27-017-7416,Fond Du Lac,2014-11-09,2014,11,31,NaN,0,46.70527,-92.52377,COQ,KINL,30.75,26.55625,NW,8.035,0.09090909090909091,0,62.625,15.04625,0.08,1100
27-017-7416,Fond Du Lac,2014-11-09,2014,11,31,NaN,0,46.70527,-92.52377,COQ,KINL,30.68,26.50625,NW,8.04,0.09090909090909091,0,62.583333333333336,14.982083333333334,0.08,1100
27-017-7416,Fond Du Lac,2014-11-10,2014,11,29,NaN,1,46.70527,-92.52377,COQ,KINL,25.73,23.65875,N,8.095,0.09090909090909091,0.059899999999999995,79.75,18.322916666666668,0.16,500
27-017-7416,Fond Du Lac,2014-11-10,2014,11,29,NaN,1,46.70527,-92.52377,COQ,KINL,25.75,23.61375,N,7.994999999999999,0.09090909090909091,0.0581,79.91666666666667,18.280833333333334,0.16,500
27-017-7416,Fond Du Lac,2014-11-11,2014,11,29,NaN,2,46.70527,-92.52377,COQ,KINL,21.94,20.732083333333332,N,10.745000000000001,0,0.0014,76.25,14.260833333333334,0.25,300
27-017-7416,Fond Du Lac,2014-11-11,2014,11,29,NaN,2,46.70527,-92.52377,COQ,KINL,21.86,20.66,N,10.68,0,0.0012,76.29166666666667,14.217916666666666,0.25,300
27-017-7416,Fond Du Lac,2014-11-12,2014,11,27,NaN,3,46.70527,-92.52377,COQ,KINL,27.16,21.596666666666668,NW,7.225,0,8e-4,81.33333333333333,16.728749999999998,0.28,500
27-017-7416,Fond Du Lac,2014-11-12,2014,11,27,NaN,3,46.70527,-92.52377,COQ,KINL,27.14,21.53625,NW,7.210000000000001,0,0,81.58333333333333,16.68958333333333,0.28,500
27-017-7416,Fond Du Lac,2014-11-13,2014,11,34,NaN,4,46.70527,-92.52377,COQ,KINL,23.49,19.554166666666667,NW,8.04,0,0,80.54166666666667,14.460416666666667,0.36,1900
27-017-7416,Fond Du Lac,2014-11-13,2014,11,34,NaN,4,46.70527,-92.52377,COQ,KINL,23.44,19.49375,NW,7.99,0,0,80.625,14.43375,0.37,1900
27-017-7416,Fond Du Lac,2014-11-14,2014,11,30,NaN,5,46.70527,-92.52377,COQ,KINL,21.74,13.8625,W,6.15,0.18181818181818182,0,78.04166666666667,8.01625,0.05,800
27-017-7416,Fond Du Lac,2014-11-14,2014,11,30,NaN,5,46.70527,-92.52377,COQ,KINL,21.67,13.8325,W,6.140000000000001,0.18181818181818182,0,78.08333333333333,8.0095833333333335,0.05,800
27-017-7416,Fond Du Lac,2014-11-15,2014,11,30,NaN,6,46.70527,-92.52377,COQ,KINL,21.42,11.675833333333333,SW,6.62,0.09090909090909091,0,74.5,4.571666666666667,0.03,6e3
27-017-7416,Fond Du Lac,2014-11-15,2014,11,30,NaN,6,46.70527,-92.52377,COQ,KINL,21.38,11.67,SW,6.66,0.09090909090909091,0,74.375,4.555,0.03,6e3
27-017-7416,Fond Du Lac,2014-11-16,2014,11,30,NaN,0,46.70527,-92.52377,COQ,KINL,16.29,11.452083333333333,SW,7.695,0,0,77.29166666666667,5.604166666666667,0.2,900
27-017-7416,Fond Du Lac,2014-11-16,2014,11,30,NaN,0,46.70527,-92.52377,COQ,KINL,16.27,11.400833333333333,SW,7.63,0,0,77.375,5.557916666666666,0.2,900
27-017-7416,Fond Du Lac,2014-11-17,2014,11,36,NaN,1,46.70527,-92.52377,COQ,KINL,16.06,9.805833333333334,NW,13.745000000000001,0,0,67.375,1.0620833333333333,0.23,2200
27-017-7416,Fond Du Lac,2014-11-17,2014,11,36,NaN,1,46.70527,-92.52377,COQ,KINL,16.05,9.758333333333333,NW,13.695,0,0,67.29166666666667,1.00625,0.24,2200
