site_catid,air_monitor,start_date,year,month,ozone_8hr_ppb,pm25_avg,weekday,monitor_lat,monitor_long,sfc_wx_station,upper_air_station,temp_f_max,temp_f_avg,winddir_mode,windspd_mph_med,wind_calm,precip_in_sum,rh_avg,dewpoint_f_avg,cloud_cover_avg,overcast_height_min
27-017-7416,Fond Du Lac,2013-06-09,2013,6,41,NaN,0,46.70527,-92.52377,COQ,KINL,53.76,51.15875,E,8.17,0,0.2897,77.33333333333333,44.12083333333333,0.27,300
27-017-7416,Fond Du Lac,2013-06-10,2013,6,34,NaN,1,46.70527,-92.52377,COQ,KINL,67.44,56.02375,Calm,2.495,0.875,0,80.54166666666667,49.7625,0.4,100
27-017-7416,Fond Du Lac,2013-06-10,2013,6,34,NaN,1,46.70527,-92.52377,COQ,KINL,67.65,56.089166666666664,Calm,2.5300000000000002,0.8125,0,80.41666666666667,49.79375,0.4,100
27-017-7416,Fond Du Lac,2013-06-11,2013,6,50,NaN,2,46.70527,-92.52377,COQ,KINL,78.38,65.89708333333333,Calm,4.21,0.5625,0,57.333333333333336,46.94708333333333,0.09,6e3
27-017-7416,Fond Du Lac,2013-06-11,2013,6,50,NaN,2,46.70527,-92.52377,COQ,KINL,78.43,66.02416666666667,Calm,4.279999999999999,0.5625,0,57,46.85041666666667,0.09,6e3
27-017-7416,Fond Du Lac,2013-06-14,2013,6,34,NaN,5,46.70527,-92.52377,COQ,KINL,68.01,56.6175,E,6.555,0.0625,0.005,63.041666666666664,43.53333333333333,0.05,5500
27-017-7416,Fond Du Lac,2013-06-14,2013,6,34,NaN,5,46.70527,-92.52377,COQ,KINL,68.16,56.64208333333333,E,6.555,0.0625,0.0045,62.875,43.46875,0.05,5500
27-017-7416,Fond Du Lac,2013-06-15,2013,6,41,NaN,6,46.70527,-92.52377,COQ,KINL,73.09,60.82541666666667,Calm,4.04,0.8125,0.0079,57.125,45.01625,0.14,600
27-017-7416,Fond Du Lac,2013-06-15,2013,6,41,NaN,6,46.70527,-92.52377,COQ,KINL,73.26,60.87166666666667,Calm,4.195,0.8125,0.0063999999999999994,56.875,44.92458333333333,0.14,600
27-017-7416,Fond Du Lac,2013-06-16,2013,6,39,NaN,0,46.70527,-92.52377,COQ,KINL,79.71,66.915,W,6.495,0.375,0.1388,48.875,45.67166666666667,0.13,7500
27-017-7416,Fond Du Lac,2013-06-16,2013,6,39,NaN,0,46.70527,-92.52377,COQ,KINL,79.81,66.9375,W,6.535,0.375,0.1386,48.666666666666664,45.54625,0.13,7500
27-017-7416,Fond Du Lac,2013-06-17,2013,6,31,NaN,1,46.70527,-92.52377,COQ,KINL,56.31,51.63916666666667,E,8.605,0,0.0028,72.08333333333333,42.48625,0.2,200
27-017-7416,Fond Du Lac,2013-06-17,2013,6,31,NaN,1,46.70527,-92.52377,COQ,KINL,56.34,51.62083333333333,E,8.605,0,0.0024999999999999996,71.79166666666667,42.392916666666665,0.2,200
27-017-7416,Fond Du Lac,2013-06-18,2013,6,36,NaN,2,46.70527,-92.52377,COQ,KINL,67.04,53.53416666666667,Calm,4.54,0.25,0.0464,51.041666666666664,33.22083333333333,0,4e4
27-017-7416,Fond Du Lac,2013-06-18,2013,6,36,NaN,2,46.70527,-92.52377,COQ,KINL,67.1,53.53666666666667,Calm,4.57,0.25,0.0478,50.833333333333336,33.06375,0,4e4
27-017-7416,Fond Du Lac,2013-06-21,2013,6,39,NaN,5,46.70527,-92.52377,COQ,KINL,68.08,59.249583333333334,E,5.695,0.375,0.668,89.79166666666667,56.18083333333333,0.21,100
27-017-7416,Fond Du Lac,2013-06-21,2013,6,39,NaN,5,46.70527,-92.52377,COQ,KINL,68.22,59.27041666666666,E,5.695,0.375,0.6659,89.91666666666667,56.215833333333336,0.21,100
27-017-7416,Fond Du Lac,2013-06-22,2013,6,31,NaN,6,46.70527,-92.52377,COQ,KINL,56.61,54.500416666666666,E,6.54,0.125,0.0434,94.16666666666667,52.84875,0.32,100
27-017-7416,Fond Du Lac,2013-06-22,2013,6,31,NaN,6,46.70527,-92.52377,COQ,KINL,56.63,54.499583333333334,E,6.545,0.125,0.0443,94.33333333333333,52.8675,0.32,100
27-017-7416,Fond Du Lac,2013-06-23,2013,6,43,NaN,0,46.70527,-92.52377,COQ,KINL,76.69,61.13791666666667,E,6.26,0.1875,0.1675,83.375,55.35333333333333,0.17,100
27-017-7416,Fond Du Lac,2013-06-23,2013,6,43,NaN,0,46.70527,-92.52377,COQ,KINL,77.03,61.235,E,6.295,0.1875,0.165,83.33333333333333,55.395833333333336,0.17,100
27-017-7416,Fond Du Lac,2013-06-24,2013,6,45,NaN,1,46.70527,-92.52377,COQ,KINL,81.19,70.22375,Calm,5.415,0.375,0,63.791666666666664,55.80291666666667,0.03,4e4
27-017-7416,Fond Du Lac,2013-06-24,2013,6,45,NaN,1,46.70527,-92.52377,COQ,KINL,81.26,70.29,Calm,5.4350000000000005,0.375,0,63.583333333333336,55.76833333333333,0.03,4e4
27-017-7416,Fond Du Lac,2013-06-25,2013,6,46,NaN,2,46.70527,-92.52377,COQ,KINL,82.33,71.96083333333333,Calm,3.045,0.625,0,72.79166666666667,61.655833333333334,0.02,200
27-017-7416,Fond Du Lac,2013-06-25,2013,6,46,NaN,2,46.70527,-92.52377,COQ,KINL,82.46,72.03666666666666,Calm,3.045,0.625,0,72.66666666666667,61.645,0.02,200
27-017-7416,Fond Du Lac,2013-06-26,2013,6,32,NaN,3,46.70527,-92.52377,COQ,KINL,72.53,66.36125,Calm,2.9299999999999997,0.875,0.0277,87.5,62.4075,0.17,400
27-017-7416,Fond Du Lac,2013-06-26,2013,6,32,NaN,3,46.70527,-92.52377,COQ,KINL,72.55,66.39,Calm,2.9400000000000004,0.8125,0.0254,87.5,62.46375,0.17,400
27-017-7416,Fond Du Lac,2013-06-27,2013,6,41,NaN,4,46.70527,-92.52377,COQ,KINL,81.95,70.87375,W,8.379999999999999,0.1875,0.077,66.875,57.867916666666666,0.15,6e3
27-017-7416,Fond Du Lac,2013-06-27,2013,6,41,NaN,4,46.70527,-92.52377,COQ,KINL,81.96,70.90708333333333,W,8.395,0.1875,0.0744,66.75,57.844166666666666,0.15,6e3
27-017-7416,Fond Du Lac,2013-06-28,2013,6,24,NaN,5,46.70527,-92.52377,COQ,KINL,71.46,64.55791666666667,NW,7.58,0.3125,0.1611,85.16666666666667,59.73625,0.31,400
27-017-7416,Fond Du Lac,2013-06-28,2013,6,24,NaN,5,46.70527,-92.52377,COQ,KINL,71.6,64.57291666666667,NW,7.58,0.3125,0.1592,85.25,59.75208333333333,0.31,400
27-017-7416,Fond Du Lac,2013-06-29,2013,6,30,NaN,6,46.70527,-92.52377,COQ,KINL,69.38,63.05583333333333,Calm,5.234999999999999,0.3125,0.0932,76.625,54.92,0.21,1200
27-017-7416,Fond Du Lac,2013-06-29,2013,6,30,NaN,6,46.70527,-92.52377,COQ,KINL,69.43,63.066250000000004,Calm,5.255,0.3125,0.0935,76.70833333333333,54.92875,0.21,1200
27-017-7416,Fond Du Lac,2013-06-30,2013,6,37,NaN,0,46.70527,-92.52377,COQ,KINL,80.46,66.05583333333334,Calm,4.465,0.4375,0,62.416666666666664,50.18625,0.08,9e3
27-017-7416,Fond Du Lac,2013-06-30,2013,6,37,NaN,0,46.70527,-92.52377,COQ,KINL,80.51,66.05375000000001,Calm,4.515000000000001,0.375,0,62.416666666666664,50.10625,0.08,9e3
27-017-7416,Fond Du Lac,2013-07-01,2013,7,26,NaN,1,46.70527,-92.52377,COQ,KINL,67.96,60.906666666666666,E,6.73,0.0625,0,63.833333333333336,47.86875,0.03,1e4
27-017-7416,Fond Du Lac,2013-07-01,2013,7,26,NaN,1,46.70527,-92.52377,COQ,KINL,67.93,60.89458333333334,E,6.76,0.0625,0,63.625,47.80083333333334,0.03,1e4
27-017-7416,Fond Du Lac,2013-07-02,2013,7,36,NaN,2,46.70527,-92.52377,COQ,KINL,71.78,60.279583333333335,Calm,4.17,0.5625,0,49.458333333333336,39.94291666666667,0.06,7500
27-017-7416,Fond Du Lac,2013-07-02,2013,7,36,NaN,2,46.70527,-92.52377,COQ,KINL,71.86,60.32541666666667,Calm,4.195,0.5625,0,49.208333333333336,39.76833333333333,0.06,7500
27-017-7416,Fond Du Lac,2013-07-03,2013,7,42,NaN,3,46.70527,-92.52377,COQ,KINL,78.62,63.490833333333335,Calm,2.615,0.875,0,55.416666666666664,45.2325,0.02,4e4
27-017-7416,Fond Du Lac,2013-07-03,2013,7,42,NaN,3,46.70527,-92.52377,COQ,KINL,78.81,63.549166666666665,Calm,2.65,0.875,0,55.083333333333336,45.1025,0.02,4e4
27-017-7416,Fond Du Lac,2013-07-04,2013,7,62,NaN,4,46.70527,-92.52377,COQ,KINL,81.25,67.48208333333334,Calm,3.025,0.375,0,62.541666666666664,53.08125,0.03,4e4
27-017-7416,Fond Du Lac,2013-07-04,2013,7,62,NaN,4,46.70527,-92.52377,COQ,KINL,81.48,67.55791666666667,Calm,3.0149999999999997,0.375,0,62.291666666666664,53.02791666666667,0.03,4e4
27-017-7416,Fond Du Lac,2013-07-05,2013,7,68,NaN,5,46.70527,-92.52377,COQ,KINL,83.3,74.00291666666666,S,7.87,0.0625,0,58.333333333333336,57.752916666666664,0.07,6e3
27-017-7416,Fond Du Lac,2013-07-05,2013,7,68,NaN,5,46.70527,-92.52377,COQ,KINL,83.36,74.06708333333333,S,7.92,0.0625,0,58.166666666666664,57.681666666666665,0.07,6e3
27-017-7416,Fond Du Lac,2013-07-06,2013,7,41,NaN,6,46.70527,-92.52377,COQ,KINL,76.76,72.32375,Calm,5.695,0.5,0.0955,77.29166666666667,64.65166666666667,0.12,100
27-017-7416,Fond Du Lac,2013-07-06,2013,7,41,NaN,6,46.70527,-92.52377,COQ,KINL,76.79,72.35041666666667,Calm,5.725,0.5,0.0923,77.29166666666667,64.64791666666666,0.12,100
27-017-7416,Fond Du Lac,2013-07-07,2013,7,37,NaN,0,46.70527,-92.52377,COQ,KINL,67.42,62.454166666666666,E,7.605,0.125,0.0424,92.04166666666667,60.05291666666667,0.18,100
27-017-7416,Fond Du Lac,2013-07-07,2013,7,37,NaN,0,46.70527,-92.52377,COQ,KINL,67.46,62.4225,E,7.645,0.125,0.0406,92.04166666666667,60.04625,0.18,100
27-017-7416,Fond Du Lac,2013-07-08,2013,7,37,NaN,1,46.70527,-92.52377,COQ,KINL,72.12,61.255833333333335,Calm,3.3899999999999997,0.875,0,86.83333333333333,57.041666666666664,0.07,100
27-017-7416,Fond Du Lac,2013-07-08,2013,7,37,NaN,1,46.70527,-92.52377,COQ,KINL,72.17,61.27166666666667,Calm,3.375,0.875,0,86.83333333333333,57.068333333333335,0.07,100
27-017-7416,Fond Du Lac,2013-07-09,2013,7,31,NaN,2,46.70527,-92.52377,COQ,KINL,71.72,60.579166666666666,Calm,4.1,0.5625,0.0289,90.33333333333333,57.57333333333333,0.23,200
27-017-7416,Fond Du Lac,2013-07-09,2013,7,31,NaN,2,46.70527,-92.52377,COQ,KINL,71.8,60.547916666666666,Calm,4.235,0.5625,0.0265,90.58333333333333,57.56583333333333,0.23,200
27-017-7416,Fond Du Lac,2013-07-10,2013,7,37,NaN,3,46.70527,-92.52377,COQ,KINL,75.46,66.18833333333333,NW,9.325,0.0625,0,63.125,52.13166666666667,0.17,3200
27-017-7416,Fond Du Lac,2013-07-10,2013,7,37,NaN,3,46.70527,-92.52377,COQ,KINL,75.42,66.17458333333333,NW,9.344999999999999,0.0625,0,63.125,52.08416666666667,0.17,3200
27-017-7416,Fond Du Lac,2013-07-11,2013,7,50,NaN,4,46.70527,-92.52377,COQ,KINL,79.98,66.99166666666666,Calm,3.7350000000000003,0.375,0,65.08333333333333,53.472500000000004,0.03,1e4
27-017-7416,Fond Du Lac,2013-07-11,2013,7,50,NaN,4,46.70527,-92.52377,COQ,KINL,80.06,67.03083333333333,Calm,3.7600000000000002,0.375,0,64.91666666666667,53.39375,0.03,1e4
27-017-7416,Fond Du Lac,2013-07-12,2013,7,59,NaN,5,46.70527,-92.52377,COQ,KINL,83.12,73.25708333333333,S,9.475000000000001,0.0625,0,61,58.57833333333333,0.07,1e4
27-017-7416,Fond Du Lac,2013-07-12,2013,7,59,NaN,5,46.70527,-92.52377,COQ,KINL,83.19,73.32,S,9.52,0.0625,0,60.875,58.53791666666667,0.07,1e4
27-017-7416,Fond Du Lac,2013-07-13,2013,7,37,NaN,6,46.70527,-92.52377,COQ,KINL,74.14,69.74791666666667,Calm,4.984999999999999,0.5625,0.050300000000000004,81.45833333333333,63.63791666666666,0.32,600
27-017-7416,Fond Du Lac,2013-07-13,2013,7,37,NaN,6,46.70527,-92.52377,COQ,KINL,74.21,69.74625,Calm,5.055,0.5625,0.0445,81.375,63.611666666666665,0.32,600
27-017-7416,Fond Du Lac,2013-07-14,2013,7,39,NaN,0,46.70527,-92.52377,COQ,KINL,72.38,69.67208333333333,Calm,4.395,0.6875,0.0312,80,63.17333333333333,0.27,2900
27-017-7416,Fond Du Lac,2013-07-14,2013,7,39,NaN,0,46.70527,-92.52377,COQ,KINL,72.43,69.74000000000001,Calm,4.445,0.6875,0.0263,80,63.1925,0.27,2900
27-017-7416,Fond Du Lac,2013-07-15,2013,7,47,NaN,1,46.70527,-92.52377,COQ,KINL,78.98,69.89583333333333,Calm,4.49,0.5625,0.0082,84.83333333333333,64.88916666666667,0.16,100
27-017-7416,Fond Du Lac,2013-07-15,2013,7,47,NaN,1,46.70527,-92.52377,COQ,KINL,79.14,69.92875,Calm,4.54,0.5625,0.0069,84.875,64.91375000000001,0.16,100
27-017-7416,Fond Du Lac,2013-07-16,2013,7,56,NaN,2,46.70527,-92.52377,COQ,KINL,89.31,75.62541666666667,SW,6.365,0.25,0,71.83333333333333,64.3225,0.12,100
27-017-7416,Fond Du Lac,2013-07-16,2013,7,56,NaN,2,46.70527,-92.52377,COQ,KINL,89.37,75.66708333333334,SW,6.335,0.25,0,71.66666666666667,64.28999999999999,0.12,100
27-017-7416,Fond Du Lac,2013-07-18,2013,7,51,NaN,4,46.70527,-92.52377,COQ,KINL,90.13,78.79041666666667,SW,8.295,0.125,0.0084,67.41666666666667,65.98375,0.16,5e3
27-017-7416,Fond Du Lac,2013-07-18,2013,7,51,NaN,4,46.70527,-92.52377,COQ,KINL,90.21,78.85,SW,8.280000000000001,0.125,0.0076,67.33333333333333,65.92,0.16,5e3
27-017-7416,Fond Du Lac,2013-07-19,2013,7,37,NaN,5,46.70527,-92.52377,COQ,KINL,79.77,73.89083333333333,W,10.309999999999999,0,0.0163,62.291666666666664,59.002916666666664,0.19,3300
27-017-7416,Fond Du Lac,2013-07-19,2013,7,37,NaN,5,46.70527,-92.52377,COQ,KINL,79.87,73.90291666666667,W,10.33,0,0.0149,62.25,58.940416666666664,0.19,3300
27-017-7416,Fond Du Lac,2013-07-20,2013,7,27,NaN,6,46.70527,-92.52377,COQ,KINL,67.78,61.91166666666667,E,5.785,0.1875,0,61.125,47.924166666666665,0.09,5e3
27-017-7416,Fond Du Lac,2013-07-20,2013,7,27,NaN,6,46.70527,-92.52377,COQ,KINL,67.78,61.88125,E,5.8100000000000005,0.1875,0,60.916666666666664,47.848333333333336,0.09,5e3
27-017-7416,Fond Du Lac,2013-07-21,2013,7,24,NaN,0,46.70527,-92.52377,COQ,KINL,69.4,58.913333333333334,E,7.73,0.125,0,71.83333333333333,49.42208333333333,0.09,6e3
27-017-7416,Fond Du Lac,2013-07-21,2013,7,24,NaN,0,46.70527,-92.52377,COQ,KINL,69.42,58.86875,E,7.715,0.125,0,71.79166666666667,49.35375,0.09,6e3
27-017-7416,Fond Du Lac,2013-07-22,2013,7,30,NaN,1,46.70527,-92.52377,COQ,KINL,80.63,66.46541666666667,NW,8.135,0.0625,0.0044,71.5,56.00791666666667,0.24,400
27-017-7416,Fond Du Lac,2013-07-22,2013,7,30,NaN,1,46.70527,-92.52377,COQ,KINL,80.75,66.47541666666666,NW,8.215,0.0625,0.0031999999999999997,71.45833333333333,55.9875,0.24,400
27-017-7416,Fond Du Lac,2013-07-23,2013,7,33,NaN,2,46.70527,-92.52377,COQ,KINL,69.72,61.16416666666667,Calm,5.92,0.4375,0,65.125,48.475833333333334,0.09,4e4
27-017-7416,Fond Du Lac,2013-07-23,2013,7,33,NaN,2,46.70527,-92.52377,COQ,KINL,69.74,61.16166666666667,Calm,5.97,0.4375,0,65.08333333333333,48.41583333333333,0.09,4e4
27-017-7416,Fond Du Lac,2013-07-24,2013,7,29,NaN,3,46.70527,-92.52377,COQ,KINL,72.23,61.67,Calm,4.625,0.5625,0,70.04166666666667,50.935,0.16,4300
27-017-7416,Fond Du Lac,2013-07-24,2013,7,29,NaN,3,46.70527,-92.52377,COQ,KINL,72.2,61.63625,Calm,4.615,0.5625,0,69.95833333333333,50.875,0.16,4300
27-017-7416,Fond Du Lac,2013-07-25,2013,7,31,NaN,4,46.70527,-92.52377,COQ,KINL,77.94,65.18458333333334,Calm,5.65,0.4375,0.5048,76.125,56.73458333333333,0.19,200
27-017-7416,Fond Du Lac,2013-07-25,2013,7,31,NaN,4,46.70527,-92.52377,COQ,KINL,78.05,65.20458333333333,Calm,5.6850000000000005,0.4375,0.5135000000000001,76.04166666666667,56.70625,0.19,200
27-017-7416,Fond Du Lac,2013-07-26,2013,7,15,NaN,5,46.70527,-92.52377,COQ,KINL,58.32,55.315,N,6.96,0.25,0.053700000000000005,86.91666666666667,51.346666666666664,0.31,200
27-017-7416,Fond Du Lac,2013-07-26,2013,7,15,NaN,5,46.70527,-92.52377,COQ,KINL,58.37,55.30041666666666,N,6.915,0.25,0.0526,86.95833333333333,51.347500000000004,0.31,200
27-017-7416,Fond Du Lac,2013-07-27,2013,7,23,NaN,6,46.70527,-92.52377,COQ,KINL,54.31,50.980000000000004,NW,10.34,0,0.0521,83.5,46.12166666666667,0.34,1e3
27-017-7416,Fond Du Lac,2013-07-27,2013,7,23,NaN,6,46.70527,-92.52377,COQ,KINL,54.28,50.94583333333333,NW,10.350000000000001,0,0.0506,83.58333333333333,46.10333333333333,0.34,1e3
27-017-7416,Fond Du Lac,2013-07-28,2013,7,26,NaN,0,46.70527,-92.52377,COQ,KINL,69.44,56.72625,NW,7.9799999999999995,0.125,0,74.33333333333333,48.115,0.23,1200
27-017-7416,Fond Du Lac,2013-07-28,2013,7,26,NaN,0,46.70527,-92.52377,COQ,KINL,69.5,56.687916666666666,NW,7.99,0.125,0,74.29166666666667,48.077083333333334,0.23,1200
27-017-7416,Fond Du Lac,2013-07-29,2013,7,32,NaN,1,46.70527,-92.52377,COQ,KINL,73.02,60.760416666666664,Calm,2.75,0.8125,0,69.91666666666667,49.562916666666666,0.07,4300
27-017-7416,Fond Du Lac,2013-07-29,2013,7,32,NaN,1,46.70527,-92.52377,COQ,KINL,73.01,60.752916666666664,Calm,2.775,0.8125,0,69.875,49.50125,0.08,4300
27-017-7416,Fond Du Lac,2013-07-30,2013,7,32,NaN,2,46.70527,-92.52377,COQ,KINL,70.07,63.619166666666665,Calm,5.02,0.25,0.0033,80.95833333333333,57.5675,0.34,900
27-017-7416,Fond Du Lac,2013-07-30,2013,7,32,NaN,2,46.70527,-92.52377,COQ,KINL,70.06,63.622083333333336,Calm,5.0649999999999995,0.25,0.003,80.95833333333333,57.555,0.35,900
27-017-7416,Fond Du Lac,2013-07-31,2013,7,34,NaN,3,46.70527,-92.52377,COQ,KINL,74.68,66.59416666666667,W,6.9350000000000005,0.0625,0.0416,66.33333333333333,53.36375,0.15,4800
27-017-7416,Fond Du Lac,2013-07-31,2013,7,34,NaN,3,46.70527,-92.52377,COQ,KINL,74.71,66.59833333333333,W,6.995,0.0625,0.0419,66.25,53.327083333333334,0.16,4800
27-017-7416,Fond Du Lac,2013-08-01,2013,8,31,NaN,4,46.70527,-92.52377,COQ,KINL,74.71,64.76916666666666,W,6.765000000000001,0.06666666666666667,0,62.166666666666664,50.42208333333333,0,5500
27-017-7416,Fond Du Lac,2013-08-01,2013,8,31,NaN,4,46.70527,-92.52377,COQ,KINL,74.73,64.775,W,6.785,0.06666666666666667,0,62.041666666666664,50.35166666666667,0,5500
27-017-7416,Fond Du Lac,2013-08-02,2013,8,29,NaN,5,46.70527,-92.52377,COQ,KINL,72.85,63.30833333333333,NW,5.855,0.06666666666666667,0.0015,64.66666666666667,49.499583333333334,0.02,300
27-017-7416,Fond Du Lac,2013-08-02,2013,8,29,NaN,5,46.70527,-92.52377,COQ,KINL,72.87,63.302083333333336,NW,5.875,0.06666666666666667,0.0014,64.66666666666667,49.440416666666664,0.02,300
27-017-7416,Fond Du Lac,2013-08-03,2013,8,30,NaN,6,46.70527,-92.52377,COQ,KINL,71.75,60.39458333333333,Calm,5.22,0.13333333333333333,0,65.70833333333333,47.69,0.02,7e3
27-017-7416,Fond Du Lac,2013-08-03,2013,8,30,NaN,6,46.70527,-92.52377,COQ,KINL,71.77,60.37291666666667,Calm,5.25,0.13333333333333333,0,65.66666666666667,47.63375,0.02,7e3
27-017-7416,Fond Du Lac,2013-08-04,2013,8,31,NaN,0,46.70527,-92.52377,COQ,KINL,71.27,59.31,Calm,2.815,0.8666666666666667,0,68.91666666666667,47.98166666666667,0.01,4200
27-017-7416,Fond Du Lac,2013-08-04,2013,8,31,NaN,0,46.70527,-92.52377,COQ,KINL,71.33,59.30166666666667,Calm,2.835,0.8,0,68.75,47.91,0.01,4200
27-017-7416,Fond Du Lac,2013-08-05,2013,8,26,NaN,1,46.70527,-92.52377,COQ,KINL,71.34,62.40416666666667,Calm,2.76,0.7333333333333333,0.31079999999999997,87.16666666666667,58.39083333333333,0.21,100
27-017-7416,Fond Du Lac,2013-08-05,2013,8,26,NaN,1,46.70527,-92.52377,COQ,KINL,71.38,62.389583333333334,Calm,2.775,0.6666666666666666,0.3145,87.125,58.392916666666665,0.21,100
27-017-7416,Fond Du Lac,2013-08-06,2013,8,28,NaN,2,46.70527,-92.52377,COQ,KINL,71.83,63.99916666666667,Calm,4.24,0.7333333333333333,0.0159,79.5,57.065416666666664,0.03,3700
27-017-7416,Fond Du Lac,2013-08-06,2013,8,28,NaN,2,46.70527,-92.52377,COQ,KINL,71.85,64.01125,Calm,4.305,0.7333333333333333,0.0141,79.375,57.03666666666667,0.03,3700
27-017-7416,Fond Du Lac,2013-08-07,2013,8,29,NaN,3,46.70527,-92.52377,COQ,KINL,71.7,62.91125,NW,8.684999999999999,0.06666666666666667,0,65.5,49.64625,0.01,800
27-017-7416,Fond Du Lac,2013-08-07,2013,8,29,NaN,3,46.70527,-92.52377,COQ,KINL,71.73,62.89208333333333,NW,8.77,0.06666666666666667,0,65.41666666666667,49.59166666666667,0.01,800
27-017-7416,Fond Du Lac,2013-08-08,2013,8,26,NaN,4,46.70527,-92.52377,COQ,KINL,70,59.6775,Calm,2.935,0.6666666666666666,0.0427,77.25,52.10041666666667,0.1,4800
27-017-7416,Fond Du Lac,2013-08-08,2013,8,26,NaN,4,46.70527,-92.52377,COQ,KINL,70,59.635416666666664,Calm,2.9450000000000003,0.6666666666666666,0.0434,77.33333333333333,52.07208333333333,0.1,4800
27-017-7416,Fond Du Lac,2013-08-09,2013,8,23,NaN,5,46.70527,-92.52377,COQ,KINL,67.55,60.031666666666666,W,6.2,0,0,69.83333333333333,49.48166666666667,0.12,4300
27-017-7416,Fond Du Lac,2013-08-09,2013,8,23,NaN,5,46.70527,-92.52377,COQ,KINL,67.59,60.01625,W,6.23,0,0,69.83333333333333,49.43333333333334,0.12,4300
27-017-7416,Fond Du Lac,2013-08-10,2013,8,25,NaN,6,46.70527,-92.52377,COQ,KINL,72.89,63.29625,Calm,2.94,0.9333333333333333,0,68.95833333333333,51.80166666666667,0.09,5e3
27-017-7416,Fond Du Lac,2013-08-10,2013,8,25,NaN,6,46.70527,-92.52377,COQ,KINL,72.91,63.28333333333333,Calm,2.94,0.9333333333333333,0,68.79166666666667,51.74625,0.09,5e3
27-017-7416,Fond Du Lac,2013-08-11,2013,8,29,NaN,0,46.70527,-92.52377,COQ,KINL,73.31,63.05041666666666,Calm,3.1799999999999997,0.8,0,70.41666666666667,52.23458333333333,0.03,6e3
27-017-7416,Fond Du Lac,2013-08-11,2013,8,29,NaN,0,46.70527,-92.52377,COQ,KINL,73.28,63.04291666666666,Calm,3.16,0.8,0,70.375,52.17875,0.03,6e3
27-017-7416,Fond Du Lac,2013-08-12,2013,8,33,NaN,1,46.70527,-92.52377,COQ,KINL,73.02,61.75625,Calm,5.380000000000001,0.26666666666666666,0.0086,71.58333333333333,51.46208333333333,0,6e3
27-017-7416,Fond Du Lac,2013-08-12,2013,8,33,NaN,1,46.70527,-92.52377,COQ,KINL,73.02,61.73833333333333,Calm,5.4399999999999995,0.26666666666666666,0.0088,71.45833333333333,51.41,0,6e3
27-017-7416,Fond Du Lac,2013-08-13,2013,8,33,NaN,2,46.70527,-92.52377,COQ,KINL,69.21,56.9375,Calm,4.59,0.5333333333333333,0,69.58333333333333,45.67875,0.04,4900
27-017-7416,Fond Du Lac,2013-08-13,2013,8,33,NaN,2,46.70527,-92.52377,COQ,KINL,69.27,56.91458333333333,Calm,4.625,0.4666666666666667,0,69.54166666666667,45.604166666666664,0.04,4900
27-017-7416,Fond Du Lac,2013-08-14,2013,8,32,NaN,3,46.70527,-92.52377,COQ,KINL,72.66,58.636250000000004,Calm,2.5300000000000002,0.8666666666666667,8e-4,67.16666666666667,46.01375,0.02,6500
27-017-7416,Fond Du Lac,2013-08-14,2013,8,32,NaN,3,46.70527,-92.52377,COQ,KINL,72.69,58.626666666666665,Calm,2.5599999999999996,0.8666666666666667,0,67.08333333333333,45.947916666666664,0.02,6500
27-017-7416,Fond Du Lac,2013-08-15,2013,8,49,NaN,4,46.70527,-92.52377,COQ,KINL,77.97,63.34375,Calm,3.775,0.6666666666666666,0,62.958333333333336,48.4325,0.01,5500
27-017-7416,Fond Du Lac,2013-08-15,2013,8,49,NaN,4,46.70527,-92.52377,COQ,KINL,78.07,63.36333333333334,Calm,3.8249999999999997,0.6666666666666666,0,62.75,48.33875,0.01,5500
27-017-7416,Fond Du Lac,2013-08-16,2013,8,46,NaN,5,46.70527,-92.52377,COQ,KINL,80.33,65.67166666666667,Calm,4.235,0.4666666666666667,0,65.54166666666667,52.34,0.01,5e3
27-017-7416,Fond Du Lac,2013-08-16,2013,8,46,NaN,5,46.70527,-92.52377,COQ,KINL,80.39,65.67791666666666,Calm,4.27,0.4666666666666667,0,65.33333333333333,52.26916666666666,0.01,5e3
27-017-7416,Fond Du Lac,2013-08-17,2013,8,55,NaN,6,46.70527,-92.52377,COQ,KINL,80.29,67.86166666666666,SW,6.88,0.06666666666666667,0,61.166666666666664,52.452083333333334,0,4e4
27-017-7416,Fond Du Lac,2013-08-17,2013,8,55,NaN,6,46.70527,-92.52377,COQ,KINL,80.35,67.89375,SW,6.890000000000001,0.06666666666666667,0,60.958333333333336,52.382083333333334,0,4e4
27-017-7416,Fond Du Lac,2013-08-18,2013,8,55,NaN,0,46.70527,-92.52377,COQ,KINL,80.42,69.25041666666667,SW,7.125,0,0,60.541666666666664,53.62375,0,5e3
27-017-7416,Fond Du Lac,2013-08-18,2013,8,55,NaN,0,46.70527,-92.52377,COQ,KINL,80.47,69.27583333333334,SW,7.11,0,0,60.458333333333336,53.557916666666664,0,5e3
27-017-7416,Fond Du Lac,2013-08-19,2013,8,50,NaN,1,46.70527,-92.52377,COQ,KINL,83.68,73.34583333333333,SW,7.59,0.2,0,66.41666666666667,61.07666666666667,0.01,3800
27-017-7416,Fond Du Lac,2013-08-19,2013,8,50,NaN,1,46.70527,-92.52377,COQ,KINL,83.71,73.36666666666666,SW,7.63,0.2,0,66.16666666666667,61.02458333333333,0.01,3800
