SITENAME,CITY,ADDRESS,UTMZONE,UTMEASTING,UTMNORTH,Latitude,Longitude,MPCA_SITE_ID,AQS_Site_ID,date,wd,ws,ReportName,Parameter,DetectionLimit,Pollutant,Result,Censored
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-02,281.992344440818,4.607861975169456,Fire Station 20,12167,0.00621044735863849,Zinc (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-02,281.992344440818,4.607861975169456,Fire Station 20,14129,0.00108941706019207,Lead (TSP) LC,0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12102,8.69460046448816e-4,Antimony (TSP),0.0016883,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12107,0.00792449352926223,Barium (TSP),0.0199865,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12126,0.00508018771653666,Iron (TSP),0.5647951,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12132,0.0040198860031169,Manganese (TSP),0.0111844,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,12167,0.00621044735863849,Zinc (TSP),0.0842994,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-08,151.9072242872799,2.6223033403873623,Fire Station 20,14129,0.00108941706019207,Lead (TSP) LC,0.0038788,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12102,8.69460046448816e-4,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12107,0.00792449352926223,Barium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12126,0.00508018771653666,Iron (TSP),0.0603319,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12132,0.0040198860031169,Manganese (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,12167,0.00621044735863849,Zinc (TSP),0.0379192,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-14,0.516559031739766,17.906797484006443,Fire Station 20,14129,0.00108941706019207,Lead (TSP) LC,0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12102,8.69460046448816e-4,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12107,0.00792449352926223,Barium (TSP),0.0081126,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12126,0.00508018771653666,Iron (TSP),0.3128826,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12132,0.0040198860031169,Manganese (TSP),0.0124434,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,12167,0.00621044735863849,Zinc (TSP),0.0655557,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-20,58.83779902509694,1.542182538346653,Fire Station 20,14129,0.00108941706019207,Lead (TSP) LC,0.0016174,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12102,8.69460046448816e-4,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12107,0.00792449352926223,Barium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12126,0.00508018771653666,Iron (TSP),0.0519946,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12132,0.0040198860031169,Manganese (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,12167,0.00621044735863849,Zinc (TSP),0.0450995,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2015-12-26,13.635092823426081,9.716803275439627,Fire Station 20,14129,0.00108941706019207,Lead (TSP) LC,0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12102,0.001,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12107,0.002,Barium (TSP),0.0055942,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12112,0.001,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12126,0.0141,Iron (TSP),0.1780435,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12132,0.0011,Manganese (TSP),0.0068668999999999996,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12136,4e-4,Nickel (TSP),4.626e-4,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12154,0.0011,Selenium (TSP),0.001647,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,12167,0.0056,Zinc (TSP),0.0280159,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-01,260.63993918779653,9.312540386501583,Fire Station 20,14129,0.0011,Lead (TSP) LC,0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12102,0.001,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12112,0.001,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12126,0.0141,Iron (TSP),0.1684416,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12132,0.0011,Manganese (TSP),0.0044759,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12136,4e-4,Nickel (TSP),4.915e-4,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12154,0.0011,Selenium (TSP),0.0012505,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,12167,0.0056,Zinc (TSP),0.0664765,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-07,115.05962134173203,5.392039008054198,Fire Station 20,14129,0.0011,Lead (TSP) LC,0.0031567,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12102,0.001,Antimony (TSP),0.0010376,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12112,0.001,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12126,0.0141,Iron (TSP),0.3010954,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12132,0.0011,Manganese (TSP),0.0068072,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12136,4e-4,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12154,0.0011,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,12167,0.0056,Zinc (TSP),0.0646993,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-13,156.1486702907246,2.6553419013672603,Fire Station 20,14129,0.0011,Lead (TSP) LC,0.0033189,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12102,0.001,Antimony (TSP),0.0020177,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12112,0.001,Chromium (TSP),0.0012897,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12126,0.0141,Iron (TSP),0.602398,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12132,0.0011,Manganese (TSP),0.0124362,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12136,4e-4,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12154,0.0011,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,12167,0.0056,Zinc (TSP),0.0867944,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-19,148.2307967805743,4.087946079828836,Fire Station 20,14129,0.0011,Lead (TSP) LC,0.0017681,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12102,0.001,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12110,9e-4,Cadmium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12112,0.001,Chromium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12113,0.001,Cobalt (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12126,0.0141,Iron (TSP),0.1010895,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12132,0.0011,Manganese (TSP),0.0024064,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12136,4e-4,Nickel (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12154,0.0011,Selenium (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,12167,0.0056,Zinc (TSP),0.0422512,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-25,333.3546760802043,3.0672634747831897,Fire Station 20,14129,0.0011,Lead (TSP) LC,0.001286,FALSE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12102,0.001,Antimony (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12103,0.001,Arsenic (TSP),0,TRUE
Humboldt Ave.,Minneapolis,4646 N Humboldt,15,476472,4987409,45.03974516,-93.29872733,907,27-053-1007,2016-01-31,288.5792826967563,5.095796666337858,Fire Station 20,12105,5e-4,Beryllium (TSP),0,TRUE
